variant,radius,alpha,image,GT,PSNR,SSIM,LPIPS
blur_r1p2_a0p5,1.2,0.5,r09245347t.png,r09245347t.png,26.64857134,0.8537831,0.143621653
blur_r1p2_a0p5,1.2,0.5,r09445479t.png,r09445479t.png,25.79078444,0.9478302,0.082575113
blur_r1p2_a0p5,1.2,0.5,r09670876t.png,r09670876t.png,30.68925066,0.9561222,0.049774777
blur_r1p2_a0p5,1.2,0.5,r096982ddt.png,r096982ddt.png,22.7016522,0.95654255,0.069859326
blur_r1p2_a0p5,1.2,0.5,r097088c1t.png,r097088c1t.png,28.29813471,0.9261206,0.097749032
blur_r1p2_a0p5,1.2,0.5,r097555c4t.png,r097555c4t.png,23.09220326,0.9473514,0.077273443
blur_r1p2_a0p5,1.2,0.5,r104153eat.png,r104153eat.png,17.54163046,0.93693423,0.087972775
blur_r1p2_a0p5,1.2,0.5,r107730b5t.png,r107730b5t.png,29.1638598,0.9436934,0.085729897
blur_r1p2_a0p5,1.2,0.5,r108301e3t.png,r108301e3t.png,27.80775617,0.9148957,0.11974293
blur_r1p2_a0p5,1.2,0.5,r10893508t.png,r10893508t.png,24.0079529,0.87317395,0.14919275
blur_r1p2_a0p5,1.2,0.5,r10940798t.png,r10940798t.png,31.56829359,0.9443574,0.097513698
blur_r1p2_a0p5,1.2,0.5,r113402d4t.png,r113402d4t.png,24.85634949,0.9148777,0.096655674
blur_r1p2_a0p5,1.2,0.5,r1148801et.png,r1148801et.png,28.05149814,0.9112595,0.120585777
blur_r1p2_a0p5,1.2,0.5,r116825e2t.png,r116825e2t.png,26.69839218,0.94904494,0.072941549
blur_r1p2_a0p5,1.2,0.5,r11850456t.png,r11850456t.png,27.27372542,0.92834955,0.09917295
blur_r1p2_a0p5,1.2,0.5,r12133015t.png,r12133015t.png,27.70624502,0.9246959,0.130140603
blur_r1p2_a0p5,1.2,0.5,r125034a9t.png,r125034a9t.png,25.73869971,0.93220836,0.108605169
blur_r1p2_a0p5,1.2,0.5,r125442fat.png,r125442fat.png,23.18584728,0.9314626,0.089694187
blur_r1p2_a0p5,1.2,0.5,r127608abt.png,r127608abt.png,19.17210563,0.7916987,0.178938836
blur_r1p2_a0p5,1.2,0.5,r12946364t.png,r12946364t.png,23.10106646,0.9568925,0.083975993
blur_r1p2_a0p5,1.2,0.5,r1301676dt.png,r1301676dt.png,17.74682453,0.78569645,0.19612439
blur_r1p2_a0p5,1.2,0.5,r13073518t.png,r13073518t.png,26.26415207,0.9102394,0.098056503
blur_r1p2_a0p5,1.2,0.5,r1372056ct.png,r1372056ct.png,22.84592454,0.88180494,0.176317558
blur_r1p2_a0p5,1.2,0.5,r13837601t.png,r13837601t.png,15.29955099,0.8439941,0.177363947
blur_r1p2_a0p5,1.2,0.5,r13907965t.png,r13907965t.png,21.27440784,0.9340277,0.078020051
blur_r1p2_a0p5,1.2,0.5,r13928401t.png,r13928401t.png,18.85812476,0.9094942,0.074661948
blur_r1p2_a0p5,1.2,0.5,r141665bdt.png,r141665bdt.png,25.27549555,0.9249501,0.075661324
blur_r1p2_a0p5,1.2,0.5,r141669e5t.png,r141669e5t.png,22.81707488,0.7180844,0.2731691
blur_r1p2_a0p5,1.2,0.5,r1419078bt.png,r1419078bt.png,27.78291485,0.8794946,0.130012766
blur_r1p2_a0p5,1.2,0.5,r142335f0t.png,r142335f0t.png,19.134779,0.90645736,0.123227321
blur_r1p2_a0p5,1.2,0.5,r142787e2t.png,r142787e2t.png,27.3692775,0.9552863,0.063611992
blur_r1p2_a0p5,1.2,0.5,r14289905t.png,r14289905t.png,26.46010513,0.87535524,0.085221007
blur_r1p2_a0p5,1.2,0.5,r145215fft.png,r145215fft.png,27.1909017,0.9336286,0.189527482
blur_r1p2_a0p5,1.2,0.5,r145221d9t.png,r145221d9t.png,20.33659035,0.8764238,0.176027507
blur_r1p2_a0p5,1.2,0.5,r146771d7t.png,r146771d7t.png,24.93261573,0.88538384,0.081045061
blur_r1p2_a0p5,1.2,0.5,r150058a4t.png,r150058a4t.png,17.75455475,0.88438934,0.143347323
blur_r1p2_a0p5,1.2,0.5,r15885978t.png,r15885978t.png,26.49065736,0.9248082,0.128106669
blur_r1p2_a0p5,1.2,0.5,r15919202t.png,r15919202t.png,21.08194083,0.9330907,0.124737047
blur_r1p2_a0p5,1.2,0.5,r1602555bt.png,r1602555bt.png,22.51245381,0.9183683,0.098940112
blur_r1p2_a0p5,1.2,0.5,r163317d6t.png,r163317d6t.png,24.69865591,0.92890954,0.095012963
blur_r1p2_a0p5,1.2,0.5,r163967d4t.png,r163967d4t.png,23.86041514,0.92250305,0.071145184
blur_r1p2_a0p5,1.2,0.5,r16422663t.png,r16422663t.png,24.13187757,0.9657717,0.076033264
blur_r1p2_a0p5,1.2,0.5,r16509308t.png,r16509308t.png,19.08889663,0.90863496,0.092889227
blur_r1p2_a0p5,1.2,0.5,r165355c0t.png,r165355c0t.png,27.29054868,0.9504735,0.070039839
blur_r1p2_a0p5,1.2,0.5,r16654024t.png,r16654024t.png,23.10548137,0.8787698,0.067475073
blur_r1p2_a0p5,1.2,0.5,r1683028at.png,r1683028at.png,16.35354454,0.81617785,0.136272594
blur_r1p2_a0p5,1.2,0.5,r1694427et.png,r1694427et.png,12.72196442,0.8558008,0.147256002
blur_r1p2_a0p5,1.2,0.5,r170632f5t.png,r170632f5t.png,23.84060071,0.860627,0.177087307
blur_r1p2_a0p5,1.2,0.5,r17217693t.png,r17217693t.png,24.04847127,0.79729104,0.174706474
blur_r1p2_a0p5,1.2,0.5,r181768b7t.png,r181768b7t.png,17.14137372,0.89538497,0.100040786
blur_r1p2_a0p5,1.2,0.5,r1824034et.png,r1824034et.png,22.71675765,0.94298345,0.081688136
blur_r1p2_a0p5,1.2,0.5,r185929e9t.png,r185929e9t.png,18.70582915,0.8723917,0.214945957
blur_r1p2_a0p5,1.2,0.5,r18791531t.png,r18791531t.png,22.80852693,0.8743821,0.14723435
blur_r1p2_a0p5,1.2,0.5,r18798194t.png,r18798194t.png,23.83468655,0.9217315,0.102208957
blur_r1p2_a0p5,1.2,0.5,r1889220ft.png,r1889220ft.png,23.69624574,0.9016392,0.098187178
blur_r1p2_a0p5,1.2,0.5,r18990432t.png,r18990432t.png,26.82925465,0.946703,0.066875547
blur_r1p2_a0p5,1.2,0.5,r1904147dt.png,r1904147dt.png,24.14101911,0.949989,0.079377279
blur_r1p2_a0p5,1.2,0.5,r191488c6t.png,r191488c6t.png,26.6221569,0.9844189,0.041377373
blur_r1p2_a0p5,1.2,0.5,r1915909et.png,r1915909et.png,28.09693011,0.93713564,0.110883757
blur_r1p2_a0p5,1.2,0.5,r19183258t.png,r19183258t.png,17.75944352,0.91792065,0.103042021
blur_r1p2_a0p5,1.2,0.5,r197770adt.png,r197770adt.png,25.28567717,0.8064105,0.263742924
blur_r1p5_a0p5,1.5,0.5,r00816405t.png,r00816405t.png,21.85600816,0.87104297,0.157108873
blur_r1p5_a0p5,1.5,0.5,r00869422t.png,r00869422t.png,19.13407557,0.7833798,0.136869758
blur_r1p5_a0p5,1.5,0.5,r00879054t.png,r00879054t.png,22.78995725,0.9083069,0.108686052
blur_r1p5_a0p5,1.5,0.5,r01058910t.png,r01058910t.png,12.85578953,0.8487218,0.157878086
blur_r1p5_a0p5,1.5,0.5,r01170470t.png,r01170470t.png,28.18409674,0.9354167,0.08760979
blur_r1p5_a0p5,1.5,0.5,r01474187t.png,r01474187t.png,21.81429331,0.87462187,0.132194474
blur_r1p5_a0p5,1.5,0.5,r0150031ft.png,r0150031ft.png,22.86716183,0.9294348,0.086294562
blur_r1p5_a0p5,1.5,0.5,r01559391t.png,r01559391t.png,17.32064823,0.7419839,0.230183586
blur_r1p5_a0p5,1.5,0.5,r02189767t.png,r02189767t.png,25.76667664,0.8674338,0.144387513
blur_r1p5_a0p5,1.5,0.5,r02354285t.png,r02354285t.png,27.43712871,0.8561718,0.171448752
blur_r1p5_a0p5,1.5,0.5,r02508493t.png,r02508493t.png,25.08788118,0.9285293,0.12017101
blur_r1p5_a0p5,1.5,0.5,r0287344at.png,r0287344at.png,27.84569816,0.9289794,0.10375683
blur_r1p5_a0p5,1.5,0.5,r02897203t.png,r02897203t.png,29.07369759,0.9250271,0.106207028
blur_r1p5_a0p5,1.5,0.5,r03193652t.png,r03193652t.png,19.28484782,0.8599996,0.124267653
blur_r1p5_a0p5,1.5,0.5,r0341853dt.png,r0341853dt.png,21.31516908,0.91604453,0.176911712
blur_r1p5_a0p5,1.5,0.5,r0372042dt.png,r0372042dt.png,26.85807873,0.92623824,0.097852863
blur_r1p5_a0p5,1.5,0.5,r04317453t.png,r04317453t.png,24.45345285,0.93136644,0.114579111
blur_r1p5_a0p5,1.5,0.5,r0465565ct.png,r0465565ct.png,27.6976501,0.91392535,0.11867404
blur_r1p5_a0p5,1.5,0.5,r05243256t.png,r05243256t.png,21.40536949,0.91581315,0.091827206
blur_r1p5_a0p5,1.5,0.5,r05772356t.png,r05772356t.png,21.66421314,0.9170017,0.139661983
blur_r1p5_a0p5,1.5,0.5,r05839451t.png,r05839451t.png,30.43782445,0.93782073,0.072659276
blur_r1p5_a0p5,1.5,0.5,r0589558at.png,r0589558at.png,26.55554642,0.91017884,0.132778734
blur_r1p5_a0p5,1.5,0.5,r0603031et.png,r0603031et.png,23.75137767,0.8364971,0.182041645
blur_r1p5_a0p5,1.5,0.5,r068812d7t.png,r068812d7t.png,21.57900068,0.8806295,0.128004774
blur_r1p5_a0p5,1.5,0.5,r0703243bt.png,r0703243bt.png,27.92658398,0.9087443,0.120396793
blur_r1p5_a0p5,1.5,0.5,r0708431at.png,r0708431at.png,29.66914837,0.9027035,0.097741194
blur_r1p5_a0p5,1.5,0.5,r072421a1t.png,r072421a1t.png,22.10257046,0.933774,0.113559984
blur_r1p5_a0p5,1.5,0.5,r072649fdt.png,r072649fdt.png,27.10369374,0.9282461,0.102780648
blur_r1p5_a0p5,1.5,0.5,r07598392t.png,r07598392t.png,24.00353521,0.89962083,0.125476733
blur_r1p5_a0p5,1.5,0.5,r0773471dt.png,r0773471dt.png,24.79259284,0.8630188,0.184887558
blur_r1p5_a0p5,1.5,0.5,r077507cat.png,r077507cat.png,19.36873206,0.8638393,0.132682875
blur_r1p5_a0p5,1.5,0.5,r08079988t.png,r08079988t.png,22.83479001,0.9031763,0.119598642
blur_r1p5_a0p5,1.5,0.5,r0809811bt.png,r0809811bt.png,28.29786235,0.8675632,0.215016246
blur_r1p5_a0p5,1.5,0.5,r082626aft.png,r082626aft.png,19.90416514,0.78929275,0.178797528
blur_r1p5_a0p5,1.5,0.5,r084889d5t.png,r084889d5t.png,17.99205031,0.9020109,0.123173751
blur_r1p5_a0p5,1.5,0.5,r08788547t.png,r08788547t.png,22.64222339,0.8832147,0.145099118
blur_r1p5_a0p5,1.5,0.5,r08873591t.png,r08873591t.png,29.21667647,0.9247715,0.104744144
blur_r1p5_a0p5,1.5,0.5,r08996953t.png,r08996953t.png,28.5556447,0.9604206,0.08588212
blur_r1p5_a0p5,1.5,0.5,r0905697bt.png,r0905697bt.png,22.08844284,0.9468042,0.094967425
blur_r1p5_a0p5,1.5,0.5,r09245347t.png,r09245347t.png,26.32704839,0.84071976,0.159135625
blur_r1p5_a0p5,1.5,0.5,r09445479t.png,r09445479t.png,25.44822146,0.93622977,0.092247851
blur_r1p5_a0p5,1.5,0.5,r09670876t.png,r09670876t.png,30.06074056,0.9458461,0.055274971
blur_r1p5_a0p5,1.5,0.5,r096982ddt.png,r096982ddt.png,22.70998682,0.9529913,0.074338168
blur_r1p5_a0p5,1.5,0.5,r097088c1t.png,r097088c1t.png,27.6898212,0.91227394,0.107848562
blur_r1p5_a0p5,1.5,0.5,r097555c4t.png,r097555c4t.png,23.03373881,0.9374016,0.090956427
blur_r1p5_a0p5,1.5,0.5,r104153eat.png,r104153eat.png,17.56021387,0.9368038,0.097451836
blur_r1p5_a0p5,1.5,0.5,r107730b5t.png,r107730b5t.png,28.73357565,0.9338934,0.093889281
blur_r1p5_a0p5,1.5,0.5,r108301e3t.png,r108301e3t.png,27.08909407,0.89941376,0.132660478
blur_r1p5_a0p5,1.5,0.5,r10893508t.png,r10893508t.png,23.81693934,0.86145216,0.16111064
blur_r1p5_a0p5,1.5,0.5,r10940798t.png,r10940798t.png,31.28462707,0.9381368,0.11271704
blur_r1p5_a0p5,1.5,0.5,r113402d4t.png,r113402d4t.png,24.6516333,0.9046941,0.104690664
blur_r1p5_a0p5,1.5,0.5,r1148801et.png,r1148801et.png,27.77118711,0.9049752,0.129177764
blur_r1p5_a0p5,1.5,0.5,r116825e2t.png,r116825e2t.png,26.33625037,0.9359221,0.088027067
blur_r1p5_a0p5,1.5,0.5,r11850456t.png,r11850456t.png,26.81329395,0.9139922,0.116561174
blur_r1p5_a0p5,1.5,0.5,r12133015t.png,r12133015t.png,27.15603398,0.91232604,0.145691693
blur_r1p5_a0p5,1.5,0.5,r125034a9t.png,r125034a9t.png,25.44754598,0.91958696,0.120769203
blur_r1p5_a0p5,1.5,0.5,r125442fat.png,r125442fat.png,22.9523016,0.91634345,0.094496988
blur_r1p5_a0p5,1.5,0.5,r127608abt.png,r127608abt.png,19.13679737,0.78642076,0.193741858
blur_r1p5_a0p5,1.5,0.5,r12946364t.png,r12946364t.png,23.10807197,0.9542063,0.083970018
blur_r1p5_a0p5,1.5,0.5,r1301676dt.png,r1301676dt.png,17.69792424,0.7780698,0.207871154
blur_r1p5_a0p5,1.5,0.5,r13073518t.png,r13073518t.png,25.75012293,0.893981,0.109600104
blur_r1p5_a0p5,1.5,0.5,r1372056ct.png,r1372056ct.png,22.7619755,0.8725764,0.187643334
blur_r1p5_a0p5,1.5,0.5,r13837601t.png,r13837601t.png,15.30037056,0.83986974,0.192639858
blur_r1p5_a0p5,1.5,0.5,r13907965t.png,r13907965t.png,21.12463011,0.92471504,0.083849013
blur_r1p5_a0p5,1.5,0.5,r13928401t.png,r13928401t.png,18.78483904,0.89238024,0.083095066
blur_r1p5_a0p5,1.5,0.5,r141665bdt.png,r141665bdt.png,24.98455815,0.914846,0.082488924
blur_r1p5_a0p5,1.5,0.5,r141669e5t.png,r141669e5t.png,22.6818314,0.71020097,0.286294669
blur_r1p5_a0p5,1.5,0.5,r1419078bt.png,r1419078bt.png,27.32412478,0.8664088,0.138704032
blur_r1p5_a0p5,1.5,0.5,r142335f0t.png,r142335f0t.png,19.0959805,0.8961114,0.133289188
blur_r1p5_a0p5,1.5,0.5,r142787e2t.png,r142787e2t.png,27.14812621,0.9461748,0.076245815
blur_r1p5_a0p5,1.5,0.5,r14289905t.png,r14289905t.png,26.18071106,0.862066,0.099186137
blur_r1p5_a0p5,1.5,0.5,r145215fft.png,r145215fft.png,26.50935537,0.91635877,0.206041992
blur_r1p5_a0p5,1.5,0.5,r145221d9t.png,r145221d9t.png,20.20191532,0.8618345,0.189529449
blur_r1p5_a0p5,1.5,0.5,r146771d7t.png,r146771d7t.png,24.73397016,0.87914664,0.093791544
blur_r1p5_a0p5,1.5,0.5,r150058a4t.png,r150058a4t.png,17.75018532,0.88310033,0.151394293
blur_r1p5_a0p5,1.5,0.5,r15885978t.png,r15885978t.png,26.44644814,0.92041856,0.137824118
blur_r1p5_a0p5,1.5,0.5,r15919202t.png,r15919202t.png,21.00446215,0.9200619,0.139524043
blur_r1p5_a0p5,1.5,0.5,r1602555bt.png,r1602555bt.png,22.402678,0.9092436,0.106531411
blur_r1p5_a0p5,1.5,0.5,r163317d6t.png,r163317d6t.png,24.57632771,0.91926306,0.107997328
blur_r1p5_a0p5,1.5,0.5,r163967d4t.png,r163967d4t.png,23.70178736,0.9134603,0.078398243
blur_r1p5_a0p5,1.5,0.5,r16422663t.png,r16422663t.png,24.00839235,0.9616871,0.080299288
blur_r1p5_a0p5,1.5,0.5,r16509308t.png,r16509308t.png,19.04832948,0.90217406,0.098828174
blur_r1p5_a0p5,1.5,0.5,r165355c0t.png,r165355c0t.png,27.138694,0.9394755,0.079358444
blur_r1p5_a0p5,1.5,0.5,r16654024t.png,r16654024t.png,23.0491552,0.8729697,0.072996773
blur_r1p5_a0p5,1.5,0.5,r1683028at.png,r1683028at.png,16.3526774,0.81193763,0.144357085
blur_r1p5_a0p5,1.5,0.5,r1694427et.png,r1694427et.png,12.7364554,0.8556095,0.148376718
blur_r1p5_a0p5,1.5,0.5,r170632f5t.png,r170632f5t.png,23.4902669,0.8438924,0.189400256
blur_r1p5_a0p5,1.5,0.5,r17217693t.png,r17217693t.png,23.79625575,0.78107613,0.184867129
blur_r1p5_a0p5,1.5,0.5,r181768b7t.png,r181768b7t.png,17.18099962,0.89572287,0.107973218
blur_r1p5_a0p5,1.5,0.5,r1824034et.png,r1824034et.png,22.54925746,0.9329031,0.098583683
blur_r1p5_a0p5,1.5,0.5,r185929e9t.png,r185929e9t.png,18.54666823,0.855282,0.217117593
blur_r1p5_a0p5,1.5,0.5,r18791531t.png,r18791531t.png,22.61907791,0.86328506,0.163790822
blur_r1p5_a0p5,1.5,0.5,r18798194t.png,r18798194t.png,23.63870844,0.909745,0.113955572
blur_r1p5_a0p5,1.5,0.5,r1889220ft.png,r1889220ft.png,23.66058441,0.89515656,0.112468146
blur_r1p5_a0p5,1.5,0.5,r18990432t.png,r18990432t.png,26.54366309,0.93738556,0.079208359
blur_r1p5_a0p5,1.5,0.5,r1904147dt.png,r1904147dt.png,24.06439706,0.94205356,0.090798073
blur_r1p5_a0p5,1.5,0.5,r191488c6t.png,r191488c6t.png,26.56805583,0.9806905,0.05258128
blur_r1p5_a0p5,1.5,0.5,r1915909et.png,r1915909et.png,27.70072588,0.92487603,0.119879365
blur_r1p5_a0p5,1.5,0.5,r19183258t.png,r19183258t.png,17.73087431,0.9065852,0.113867924
blur_r1p5_a0p5,1.5,0.5,r197770adt.png,r197770adt.png,24.97428273,0.79177,0.279238492
blur_r2p0_a0p5,2,0.5,r00816405t.png,r00816405t.png,21.62423707,0.8497476,0.172169417
blur_r2p0_a0p5,2,0.5,r00869422t.png,r00869422t.png,19.08866062,0.7691074,0.144768804
blur_r2p0_a0p5,2,0.5,r00879054t.png,r00879054t.png,22.75410032,0.9022219,0.119565614
blur_r2p0_a0p5,2,0.5,r01058910t.png,r01058910t.png,12.85844625,0.8387213,0.168146059
blur_r2p0_a0p5,2,0.5,r01170470t.png,r01170470t.png,27.73757156,0.9240394,0.093771018
blur_r2p0_a0p5,2,0.5,r01474187t.png,r01474187t.png,21.60242109,0.8536499,0.149641871
blur_r2p0_a0p5,2,0.5,r0150031ft.png,r0150031ft.png,22.62501852,0.9196718,0.08939641
blur_r2p0_a0p5,2,0.5,r01559391t.png,r01559391t.png,17.30091468,0.7364629,0.239652306
blur_r2p0_a0p5,2,0.5,r02189767t.png,r02189767t.png,25.37962336,0.8558895,0.15423812
blur_r2p0_a0p5,2,0.5,r02354285t.png,r02354285t.png,27.14782884,0.84449416,0.178093374
blur_r2p0_a0p5,2,0.5,r02508493t.png,r02508493t.png,24.93841558,0.91684985,0.12562944
blur_r2p0_a0p5,2,0.5,r0287344at.png,r0287344at.png,26.67220995,0.90869063,0.112879321
blur_r2p0_a0p5,2,0.5,r02897203t.png,r02897203t.png,28.7259874,0.91006464,0.110240057
blur_r2p0_a0p5,2,0.5,r03193652t.png,r03193652t.png,19.22612582,0.85216504,0.134045631
blur_r2p0_a0p5,2,0.5,r0341853dt.png,r0341853dt.png,21.3095995,0.90655977,0.18520698
blur_r2p0_a0p5,2,0.5,r0372042dt.png,r0372042dt.png,26.66255208,0.91879517,0.11072015
blur_r2p0_a0p5,2,0.5,r04317453t.png,r04317453t.png,24.30538234,0.9200775,0.127040997
blur_r2p0_a0p5,2,0.5,r0465565ct.png,r0465565ct.png,27.08915247,0.8979192,0.13513872
blur_r2p0_a0p5,2,0.5,r05243256t.png,r05243256t.png,21.41452927,0.9101388,0.0976585
blur_r2p0_a0p5,2,0.5,r05772356t.png,r05772356t.png,21.52392935,0.90323335,0.147960007
blur_r2p0_a0p5,2,0.5,r05839451t.png,r05839451t.png,29.99522748,0.92644215,0.085685268
blur_r2p0_a0p5,2,0.5,r0589558at.png,r0589558at.png,26.1973824,0.892773,0.144857779
blur_r2p0_a0p5,2,0.5,r0603031et.png,r0603031et.png,23.48870134,0.81682396,0.202315837
blur_r2p0_a0p5,2,0.5,r068812d7t.png,r068812d7t.png,21.50417907,0.8720488,0.135256395
blur_r2p0_a0p5,2,0.5,r0703243bt.png,r0703243bt.png,27.34551995,0.8889958,0.141275063
blur_r2p0_a0p5,2,0.5,r0708431at.png,r0708431at.png,29.08119431,0.8880112,0.11150448
blur_r2p0_a0p5,2,0.5,r072421a1t.png,r072421a1t.png,22.06518676,0.9324453,0.118155666
blur_r2p0_a0p5,2,0.5,r072649fdt.png,r072649fdt.png,26.70576201,0.913886,0.10919787
blur_r2p0_a0p5,2,0.5,r07598392t.png,r07598392t.png,23.78238223,0.89040285,0.134782255
blur_r2p0_a0p5,2,0.5,r0773471dt.png,r0773471dt.png,24.62309328,0.8450411,0.207477987
blur_r2p0_a0p5,2,0.5,r077507cat.png,r077507cat.png,19.31615944,0.85386896,0.141301364
blur_r2p0_a0p5,2,0.5,r08079988t.png,r08079988t.png,22.76375716,0.8910945,0.131020427
blur_r2p0_a0p5,2,0.5,r0809811bt.png,r0809811bt.png,28.04438167,0.85592514,0.232000425
blur_r2p0_a0p5,2,0.5,r082626aft.png,r082626aft.png,19.84571988,0.7818708,0.185741886
blur_r2p0_a0p5,2,0.5,r084889d5t.png,r084889d5t.png,18.01361542,0.90126437,0.118760966
blur_r2p0_a0p5,2,0.5,r08788547t.png,r08788547t.png,22.38621511,0.8689751,0.154695392
blur_r2p0_a0p5,2,0.5,r08873591t.png,r08873591t.png,28.56737602,0.9173674,0.116701864
blur_r2p0_a0p5,2,0.5,r08996953t.png,r08996953t.png,28.28026234,0.95033914,0.105724573
blur_r2p0_a0p5,2,0.5,r0905697bt.png,r0905697bt.png,22.06097691,0.94264936,0.103063166
blur_r2p0_a0p5,2,0.5,r09245347t.png,r09245347t.png,25.94803237,0.8255331,0.172796726
blur_r2p0_a0p5,2,0.5,r09445479t.png,r09445479t.png,25.03029922,0.92179394,0.101918459
blur_r2p0_a0p5,2,0.5,r09670876t.png,r09670876t.png,29.43819221,0.9348584,0.059658963
blur_r2p0_a0p5,2,0.5,r096982ddt.png,r096982ddt.png,22.69078658,0.94869834,0.079057463
blur_r2p0_a0p5,2,0.5,r097088c1t.png,r097088c1t.png,26.99880479,0.89489275,0.118407771
blur_r2p0_a0p5,2,0.5,r097555c4t.png,r097555c4t.png,22.93831182,0.9255515,0.102422342
blur_r2p0_a0p5,2,0.5,r104153eat.png,r104153eat.png,17.56703746,0.93615127,0.105788477
blur_r2p0_a0p5,2,0.5,r107730b5t.png,r107730b5t.png,28.24171738,0.92250127,0.10239955
blur_r2p0_a0p5,2,0.5,r108301e3t.png,r108301e3t.png,26.30592186,0.8809343,0.148275405
blur_r2p0_a0p5,2,0.5,r10893508t.png,r10893508t.png,23.5803851,0.84829617,0.167576924
blur_r2p0_a0p5,2,0.5,r10940798t.png,r10940798t.png,30.93679156,0.9304576,0.125820279
blur_r2p0_a0p5,2,0.5,r113402d4t.png,r113402d4t.png,24.39657482,0.89189005,0.115593582
blur_r2p0_a0p5,2,0.5,r1148801et.png,r1148801et.png,27.3819977,0.8964235,0.137440294
blur_r2p0_a0p5,2,0.5,r116825e2t.png,r116825e2t.png,25.87735466,0.9195197,0.105624065
blur_r2p0_a0p5,2,0.5,r11850456t.png,r11850456t.png,26.31579276,0.8973913,0.13710697
blur_r2p0_a0p5,2,0.5,r12133015t.png,r12133015t.png,26.58065471,0.89861566,0.163112059
blur_r2p0_a0p5,2,0.5,r125034a9t.png,r125034a9t.png,25.0162403,0.90151244,0.129900604
blur_r2p0_a0p5,2,0.5,r125442fat.png,r125442fat.png,22.63549325,0.8970886,0.097843222
blur_r2p0_a0p5,2,0.5,r127608abt.png,r127608abt.png,19.08698163,0.7791969,0.207396194
blur_r2p0_a0p5,2,0.5,r12946364t.png,r12946364t.png,23.08579049,0.9503313,0.085065804
blur_r2p0_a0p5,2,0.5,r1301676dt.png,r1301676dt.png,17.62917652,0.76742667,0.218111008
blur_r2p0_a0p5,2,0.5,r13073518t.png,r13073518t.png,25.15594075,0.87472504,0.120321207
blur_r2p0_a0p5,2,0.5,r1372056ct.png,r1372056ct.png,22.6661659,0.8617303,0.200479493
blur_r2p0_a0p5,2,0.5,r13837601t.png,r13837601t.png,15.29273299,0.8350334,0.203598216
blur_r2p0_a0p5,2,0.5,r13907965t.png,r13907965t.png,20.94253653,0.9128177,0.089599535
blur_r2p0_a0p5,2,0.5,r13928401t.png,r13928401t.png,18.67274608,0.87344575,0.090633065
blur_r2p0_a0p5,2,0.5,r141665bdt.png,r141665bdt.png,24.59352021,0.9031864,0.087125324
blur_r2p0_a0p5,2,0.5,r141669e5t.png,r141669e5t.png,22.49892068,0.69941956,0.295610905
blur_r2p0_a0p5,2,0.5,r1419078bt.png,r1419078bt.png,26.74571015,0.8502192,0.145101443
blur_r2p0_a0p5,2,0.5,r142335f0t.png,r142335f0t.png,19.04834067,0.8833193,0.145418018
blur_r2p0_a0p5,2,0.5,r142787e2t.png,r142787e2t.png,26.8206199,0.93461514,0.086990088
blur_r2p0_a0p5,2,0.5,r14289905t.png,r14289905t.png,25.82146519,0.84542865,0.113933012
blur_r2p0_a0p5,2,0.5,r145215fft.png,r145215fft.png,25.90134365,0.898454,0.214545757
blur_r2p0_a0p5,2,0.5,r145221d9t.png,r145221d9t.png,20.03294978,0.8450467,0.199196994
blur_r2p0_a0p5,2,0.5,r146771d7t.png,r146771d7t.png,24.5018159,0.87117463,0.102978542
blur_r2p0_a0p5,2,0.5,r150058a4t.png,r150058a4t.png,17.75028524,0.8809425,0.158292174
blur_r2p0_a0p5,2,0.5,r15885978t.png,r15885978t.png,26.37061504,0.9144986,0.145919949
blur_r2p0_a0p5,2,0.5,r15919202t.png,r15919202t.png,20.8942707,0.90376115,0.160844848
blur_r2p0_a0p5,2,0.5,r1602555bt.png,r1602555bt.png,22.26359083,0.8976948,0.11443533
blur_r2p0_a0p5,2,0.5,r163317d6t.png,r163317d6t.png,24.4225862,0.90769863,0.122539416
blur_r2p0_a0p5,2,0.5,r163967d4t.png,r163967d4t.png,23.50145913,0.9029677,0.086263388
blur_r2p0_a0p5,2,0.5,r16422663t.png,r16422663t.png,23.86867344,0.95574594,0.08167816
blur_r2p0_a0p5,2,0.5,r16509308t.png,r16509308t.png,19.00059286,0.89318424,0.107133575
blur_r2p0_a0p5,2,0.5,r165355c0t.png,r165355c0t.png,26.91193498,0.9262738,0.087380111
blur_r2p0_a0p5,2,0.5,r16654024t.png,r16654024t.png,22.93058914,0.86326236,0.079878204
blur_r2p0_a0p5,2,0.5,r1683028at.png,r1683028at.png,16.35876835,0.80623335,0.151918054
blur_r2p0_a0p5,2,0.5,r1694427et.png,r1694427et.png,12.74279468,0.8549304,0.149343744
blur_r2p0_a0p5,2,0.5,r170632f5t.png,r170632f5t.png,23.10482563,0.82494944,0.200054348
blur_r2p0_a0p5,2,0.5,r17217693t.png,r17217693t.png,23.50452495,0.7635882,0.193341658
blur_r2p0_a0p5,2,0.5,r181768b7t.png,r181768b7t.png,17.22581251,0.8949981,0.116778776
blur_r2p0_a0p5,2,0.5,r1824034et.png,r1824034et.png,22.35346132,0.92048454,0.119999543
blur_r2p0_a0p5,2,0.5,r185929e9t.png,r185929e9t.png,18.35450679,0.8333698,0.22013922
blur_r2p0_a0p5,2,0.5,r18791531t.png,r18791531t.png,22.36720508,0.8496408,0.178614959
